2018-01-06 10:14:35 INFO  Utils:30 - generateUUID
2018-01-08 13:06:18 INFO  Utils:41 - All users in system : [{"userId":1042256672241763082,"userEmailId":"john@gmail.com","userName":"JOHN SMITH","userRole":"USER","shippingAddresses":[{"street":"100 MAIN ST PO BOX 1022","city":"SEATTLE","state":"WA","country":"USA","zipcode":"98104"}],"userState":"ACTIVE","createdOn":{"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":6,"nano":384000000,"second":18,"chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"userId":2775785457991238097,"userEmailId":"mary@gmail.com","userName":"MARY ROE","userRole":"USER","shippingAddresses":[{"street":"MEGASYSTEMS INC SUITE 5A-1204","city":"TUCSON","state":"AZ","country":"USA","zipcode":"85705"}],"userState":"ACTIVE","createdOn":{"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":6,"nano":384000000,"second":18,"chronology":{"id":"ISO","calendarType":"iso8601"}}}]
2018-01-08 13:06:18 INFO  Utils:43 - Get the user by email Id john@gmail.com
2018-01-08 13:06:18 INFO  Utils:49 - User {"userId":1042256672241763082,"userEmailId":"john@gmail.com","userName":"JOHN SMITH","userRole":"USER","shippingAddresses":[{"street":"100 MAIN ST PO BOX 1022","city":"SEATTLE","state":"WA","country":"USA","zipcode":"98104"}],"userState":"ACTIVE","createdOn":{"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":6,"nano":384000000,"second":18,"chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-08 13:06:18 INFO  Utils:52 - User ID 1042256672241763082
2018-01-08 13:06:18 INFO  Utils:54 - Creating ProductInfoService
2018-01-08 13:06:18 INFO  Utils:61 - All products in system : [{"code":"b1caf2db-513d-4d80-9599-9d75fa380c9f","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":6,"nano":767000000,"second":18,"chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"code":"e6249a48-2c08-425a-9249-abc8853c7d9b","name":"Axe Deo","price":99.99,"description":"Axe Deo is a body Deodrant.","manufacturer":"Axe Ltd.","category":"COSMATIC","creadtedOn":{"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":6,"nano":767000000,"second":18,"chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"code":"a4c86514-279e-484c-ac66-66b7a464f65d","name":"Killer Deo","price":150.56,"description":"Killer Deo is a body Deodrant.","manufacturer":"Killer Ltd.","category":"COSMATIC","creadtedOn":{"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":6,"nano":767000000,"second":18,"chronology":{"id":"ISO","calendarType":"iso8601"}}}]
2018-01-08 13:06:18 INFO  Utils:63 - Get the product info by name as Dove Soap
2018-01-08 13:06:18 INFO  Utils:70 - Product : {"code":"b1caf2db-513d-4d80-9599-9d75fa380c9f","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":6,"nano":767000000,"second":18,"chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-08 13:06:18 INFO  Utils:72 - Get the product info by name as Axe Deo
2018-01-08 13:06:18 INFO  Utils:79 - Product : {"code":"e6249a48-2c08-425a-9249-abc8853c7d9b","name":"Axe Deo","price":99.99,"description":"Axe Deo is a body Deodrant.","manufacturer":"Axe Ltd.","category":"COSMATIC","creadtedOn":{"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":6,"nano":767000000,"second":18,"chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-08 13:06:18 INFO  Utils:81 - Creating doveSoapProduct
2018-01-08 13:06:18 INFO  Utils:84 - Creating axeDeoProduct
2018-01-08 13:06:18 INFO  Utils:87 - Creating OrderService
2018-01-08 13:06:18 INFO  Utils:90 - Creating an order for user
2018-01-08 13:06:18 INFO  Utils:94 - Get order id as 52f21264-45a3-4766-889c-02268d85343f
2018-01-08 13:06:18 INFO  Utils:96 - Adding 2 dove soap products in the order
2018-01-08 13:06:18 INFO  Utils:103 - Adding 2 axe deo products in the order
2018-01-08 13:06:18 INFO  Utils:107 - [{"product":{"code":"b1caf2db-513d-4d80-9599-9d75fa380c9f","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":6,"nano":767000000,"second":18,"chronology":{"id":"ISO","calendarType":"iso8601"}}},"quantity":5,"tax":12.5}]
2018-01-08 13:06:18 INFO  Utils:109 - Creating ShoppingCartService
2018-01-08 13:06:18 INFO  Utils:112 - Creating a shopping cart for user
2018-01-08 13:06:18 INFO  Utils:116 - Get shopping cart id as 91fc26ad-003f-4de9-823b-febfcbbfb10a
2018-01-08 13:06:18 INFO  Utils:118 - Adding order to the shopping cart
2018-01-08 13:06:18 INFO  Utils:121 - Shopping cart Summary : {"totalTax":24.99,"totalCartAmount":224.94}
2018-01-08 13:06:39 INFO  Utils:26 - -------------------------------------------------------------------------------------------
2018-01-08 13:06:39 INFO  Utils:27 - Starting the Shopping Cart Application
2018-01-08 13:06:39 INFO  Utils:28 - -------------------------------------------------------------------------------------------
2018-01-08 13:06:39 INFO  Utils:34 - Creating UserService
2018-01-08 13:06:39 INFO  Utils:41 - All users in system : [{"userId":1985248679249071893,"userEmailId":"john@gmail.com","userName":"JOHN SMITH","userRole":"USER","shippingAddresses":[{"street":"100 MAIN ST PO BOX 1022","city":"SEATTLE","state":"WA","country":"USA","zipcode":"98104"}],"userState":"ACTIVE","createdOn":{"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","monthValue":1,"year":2018,"hour":13,"minute":6,"nano":527000000,"second":39,"chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"userId":7763848648522615446,"userEmailId":"mary@gmail.com","userName":"MARY ROE","userRole":"USER","shippingAddresses":[{"street":"MEGASYSTEMS INC SUITE 5A-1204","city":"TUCSON","state":"AZ","country":"USA","zipcode":"85705"}],"userState":"ACTIVE","createdOn":{"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","monthValue":1,"year":2018,"hour":13,"minute":6,"nano":528000000,"second":39,"chronology":{"id":"ISO","calendarType":"iso8601"}}}]
2018-01-08 13:06:39 INFO  Utils:43 - Get the user by email Id john@gmail.com
2018-01-08 13:06:39 INFO  Utils:49 - User {"userId":1985248679249071893,"userEmailId":"john@gmail.com","userName":"JOHN SMITH","userRole":"USER","shippingAddresses":[{"street":"100 MAIN ST PO BOX 1022","city":"SEATTLE","state":"WA","country":"USA","zipcode":"98104"}],"userState":"ACTIVE","createdOn":{"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","monthValue":1,"year":2018,"hour":13,"minute":6,"nano":527000000,"second":39,"chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-08 13:06:39 INFO  Utils:52 - User ID 1985248679249071893
2018-01-08 13:06:39 INFO  Utils:54 - Creating ProductInfoService
2018-01-08 13:06:39 INFO  Utils:61 - All products in system : [{"code":"e1e7a837-159d-4373-aa86-c6d6e8b99e9c","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","monthValue":1,"year":2018,"hour":13,"minute":6,"nano":838000000,"second":39,"chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"code":"c29e5773-dbf7-4600-967b-76ceb4e8e0e6","name":"Axe Deo","price":99.99,"description":"Axe Deo is a body Deodrant.","manufacturer":"Axe Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","monthValue":1,"year":2018,"hour":13,"minute":6,"nano":838000000,"second":39,"chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"code":"d8cd669e-7c07-479b-82e6-474f3acfbf81","name":"Killer Deo","price":150.56,"description":"Killer Deo is a body Deodrant.","manufacturer":"Killer Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","monthValue":1,"year":2018,"hour":13,"minute":6,"nano":838000000,"second":39,"chronology":{"id":"ISO","calendarType":"iso8601"}}}]
2018-01-08 13:06:39 INFO  Utils:63 - Get the product info by name as Dove Soap
2018-01-08 13:06:39 INFO  Utils:70 - Product : {"code":"e1e7a837-159d-4373-aa86-c6d6e8b99e9c","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","monthValue":1,"year":2018,"hour":13,"minute":6,"nano":838000000,"second":39,"chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-08 13:06:39 INFO  Utils:72 - Get the product info by name as Axe Deo
2018-01-08 13:06:39 INFO  Utils:79 - Product : {"code":"c29e5773-dbf7-4600-967b-76ceb4e8e0e6","name":"Axe Deo","price":99.99,"description":"Axe Deo is a body Deodrant.","manufacturer":"Axe Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","monthValue":1,"year":2018,"hour":13,"minute":6,"nano":838000000,"second":39,"chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-08 13:06:39 INFO  Utils:81 - Creating doveSoapProduct
2018-01-08 13:06:39 INFO  Utils:84 - Creating axeDeoProduct
2018-01-08 13:06:39 INFO  Utils:87 - Creating OrderService
2018-01-08 13:06:39 INFO  Utils:90 - Creating an order for user
2018-01-08 13:06:39 INFO  Utils:94 - Get order id as 8ef7f104-bf0c-4523-a188-ca83cab2f400
2018-01-08 13:06:39 INFO  Utils:96 - Adding 2 dove soap products in the order
2018-01-08 13:06:39 INFO  Utils:103 - Adding 2 axe deo products in the order
2018-01-08 13:06:39 INFO  Utils:107 - [{"product":{"code":"e1e7a837-159d-4373-aa86-c6d6e8b99e9c","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","monthValue":1,"year":2018,"hour":13,"minute":6,"nano":838000000,"second":39,"chronology":{"id":"ISO","calendarType":"iso8601"}}},"quantity":5,"tax":0.0}]
2018-01-08 13:06:39 INFO  Utils:109 - Creating ShoppingCartService
2018-01-08 13:06:39 INFO  Utils:112 - Creating a shopping cart for user
2018-01-08 13:06:39 INFO  Utils:116 - Get shopping cart id as cadb5b6d-3b67-4c5d-a8b2-161b79439008
2018-01-08 13:06:39 INFO  Utils:118 - Adding order to the shopping cart
2018-01-08 13:06:39 INFO  Utils:121 - Shopping cart Summary : {"totalTax":0.0,"totalCartAmount":199.95}
2018-01-08 13:07:02 INFO  Utils:26 - -------------------------------------------------------------------------------------------
2018-01-08 13:07:02 INFO  Utils:27 - Starting the Shopping Cart Application
2018-01-08 13:07:02 INFO  Utils:28 - -------------------------------------------------------------------------------------------
2018-01-08 13:07:02 INFO  Utils:34 - Creating UserService
2018-01-08 13:07:03 INFO  Utils:41 - All users in system : [{"userId":7842828223876778134,"userEmailId":"john@gmail.com","userName":"JOHN SMITH","userRole":"USER","shippingAddresses":[{"street":"100 MAIN ST PO BOX 1022","city":"SEATTLE","state":"WA","country":"USA","zipcode":"98104"}],"userState":"ACTIVE","createdOn":{"hour":13,"minute":7,"nano":266000000,"second":3,"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"userId":8590592614583320795,"userEmailId":"mary@gmail.com","userName":"MARY ROE","userRole":"USER","shippingAddresses":[{"street":"MEGASYSTEMS INC SUITE 5A-1204","city":"TUCSON","state":"AZ","country":"USA","zipcode":"85705"}],"userState":"ACTIVE","createdOn":{"hour":13,"minute":7,"nano":267000000,"second":3,"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","chronology":{"id":"ISO","calendarType":"iso8601"}}}]
2018-01-08 13:07:03 INFO  Utils:43 - Get the user by email Id john@gmail.com
2018-01-08 13:07:03 INFO  Utils:49 - User {"userId":7842828223876778134,"userEmailId":"john@gmail.com","userName":"JOHN SMITH","userRole":"USER","shippingAddresses":[{"street":"100 MAIN ST PO BOX 1022","city":"SEATTLE","state":"WA","country":"USA","zipcode":"98104"}],"userState":"ACTIVE","createdOn":{"hour":13,"minute":7,"nano":266000000,"second":3,"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-08 13:07:03 INFO  Utils:52 - User ID 7842828223876778134
2018-01-08 13:07:03 INFO  Utils:54 - Creating ProductInfoService
2018-01-08 13:07:03 INFO  Utils:61 - All products in system : [{"code":"6c531689-c229-4c98-b1d0-ac565c094b89","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"hour":13,"minute":7,"nano":582000000,"second":3,"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"code":"9b018eb1-66ef-417e-9a75-5f8df92ef368","name":"Axe Deo","price":99.99,"description":"Axe Deo is a body Deodrant.","manufacturer":"Axe Ltd.","category":"COSMATIC","creadtedOn":{"hour":13,"minute":7,"nano":583000000,"second":3,"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"code":"1a5861d1-818f-4e95-94ea-ce4b192350af","name":"Killer Deo","price":150.56,"description":"Killer Deo is a body Deodrant.","manufacturer":"Killer Ltd.","category":"COSMATIC","creadtedOn":{"hour":13,"minute":7,"nano":583000000,"second":3,"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","chronology":{"id":"ISO","calendarType":"iso8601"}}}]
2018-01-08 13:07:03 INFO  Utils:63 - Get the product info by name as Dove Soap
2018-01-08 13:07:03 INFO  Utils:70 - Product : {"code":"6c531689-c229-4c98-b1d0-ac565c094b89","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"hour":13,"minute":7,"nano":582000000,"second":3,"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-08 13:07:03 INFO  Utils:72 - Get the product info by name as Axe Deo
2018-01-08 13:07:03 INFO  Utils:79 - Product : {"code":"9b018eb1-66ef-417e-9a75-5f8df92ef368","name":"Axe Deo","price":99.99,"description":"Axe Deo is a body Deodrant.","manufacturer":"Axe Ltd.","category":"COSMATIC","creadtedOn":{"hour":13,"minute":7,"nano":583000000,"second":3,"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-08 13:07:03 INFO  Utils:81 - Creating doveSoapProduct
2018-01-08 13:07:03 INFO  Utils:84 - Creating axeDeoProduct
2018-01-08 13:07:03 INFO  Utils:87 - Creating OrderService
2018-01-08 13:07:03 INFO  Utils:90 - Creating an order for user
2018-01-08 13:07:03 INFO  Utils:94 - Get order id as 41e29216-a079-4e5a-8e30-542c982cffdd
2018-01-08 13:07:03 INFO  Utils:96 - Adding 2 dove soap products in the order
2018-01-08 13:07:03 INFO  Utils:107 - Adding 2 axe deo products in the order
2018-01-08 13:07:03 INFO  Utils:111 - [{"product":{"code":"6c531689-c229-4c98-b1d0-ac565c094b89","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"hour":13,"minute":7,"nano":582000000,"second":3,"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","chronology":{"id":"ISO","calendarType":"iso8601"}}},"quantity":8,"tax":0.0}]
2018-01-08 13:07:03 INFO  Utils:113 - Creating ShoppingCartService
2018-01-08 13:07:03 INFO  Utils:116 - Creating a shopping cart for user
2018-01-08 13:07:03 INFO  Utils:120 - Get shopping cart id as cc5a1ada-c526-4818-ae59-78f097cfc022
2018-01-08 13:07:03 INFO  Utils:122 - Adding order to the shopping cart
2018-01-08 13:07:03 INFO  Utils:125 - Shopping cart Summary : {"totalTax":0.0,"totalCartAmount":319.92}
2018-01-08 13:07:52 INFO  Utils:26 - -------------------------------------------------------------------------------------------
2018-01-08 13:07:52 INFO  Utils:27 - Starting the Shopping Cart Application
2018-01-08 13:07:52 INFO  Utils:28 - -------------------------------------------------------------------------------------------
2018-01-08 13:07:52 INFO  Utils:34 - Creating UserService
2018-01-08 13:07:52 INFO  Utils:41 - All users in system : [{"userId":1163788201270722651,"userEmailId":"john@gmail.com","userName":"JOHN SMITH","userRole":"USER","shippingAddresses":[{"street":"100 MAIN ST PO BOX 1022","city":"SEATTLE","state":"WA","country":"USA","zipcode":"98104"}],"userState":"ACTIVE","createdOn":{"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":7,"nano":342000000,"second":52,"monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"userId":5985313563500167732,"userEmailId":"mary@gmail.com","userName":"MARY ROE","userRole":"USER","shippingAddresses":[{"street":"MEGASYSTEMS INC SUITE 5A-1204","city":"TUCSON","state":"AZ","country":"USA","zipcode":"85705"}],"userState":"ACTIVE","createdOn":{"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":7,"nano":342000000,"second":52,"monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}}]
2018-01-08 13:07:52 INFO  Utils:43 - Get the user by email Id john@gmail.com
2018-01-08 13:07:52 INFO  Utils:49 - User {"userId":1163788201270722651,"userEmailId":"john@gmail.com","userName":"JOHN SMITH","userRole":"USER","shippingAddresses":[{"street":"100 MAIN ST PO BOX 1022","city":"SEATTLE","state":"WA","country":"USA","zipcode":"98104"}],"userState":"ACTIVE","createdOn":{"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":7,"nano":342000000,"second":52,"monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-08 13:07:52 INFO  Utils:52 - User ID 1163788201270722651
2018-01-08 13:07:52 INFO  Utils:54 - Creating ProductInfoService
2018-01-08 13:07:52 INFO  Utils:61 - All products in system : [{"code":"38b6c5e5-e41c-4863-91fa-b89fb65e2d62","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":7,"nano":656000000,"second":52,"monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"code":"42bc5f6b-d40a-4ac4-a555-e09c4fc94461","name":"Axe Deo","price":99.99,"description":"Axe Deo is a body Deodrant.","manufacturer":"Axe Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":7,"nano":656000000,"second":52,"monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"code":"cc22700d-540c-45ee-bc80-92e932fe01ce","name":"Killer Deo","price":150.56,"description":"Killer Deo is a body Deodrant.","manufacturer":"Killer Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":7,"nano":656000000,"second":52,"monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}}]
2018-01-08 13:07:52 INFO  Utils:63 - Get the product info by name as Dove Soap
2018-01-08 13:07:52 INFO  Utils:70 - Product : {"code":"38b6c5e5-e41c-4863-91fa-b89fb65e2d62","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":7,"nano":656000000,"second":52,"monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-08 13:07:52 INFO  Utils:72 - Get the product info by name as Axe Deo
2018-01-08 13:07:52 INFO  Utils:79 - Product : {"code":"42bc5f6b-d40a-4ac4-a555-e09c4fc94461","name":"Axe Deo","price":99.99,"description":"Axe Deo is a body Deodrant.","manufacturer":"Axe Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":7,"nano":656000000,"second":52,"monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-08 13:07:52 INFO  Utils:81 - Creating doveSoapProduct
2018-01-08 13:07:52 INFO  Utils:84 - Creating axeDeoProduct
2018-01-08 13:07:52 INFO  Utils:87 - Creating OrderService
2018-01-08 13:07:52 INFO  Utils:90 - Creating an order for user
2018-01-08 13:07:52 INFO  Utils:94 - Get order id as f076f43c-86be-481c-bde6-60419061c093
2018-01-08 13:07:52 INFO  Utils:96 - Adding 2 dove soap products in the order
2018-01-08 13:07:52 INFO  Utils:100 - Adding 2 axe deo products in the order
2018-01-08 13:07:52 INFO  Utils:104 - [{"product":{"code":"38b6c5e5-e41c-4863-91fa-b89fb65e2d62","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":7,"nano":656000000,"second":52,"monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}},"quantity":2,"tax":12.5}, {"product":{"code":"42bc5f6b-d40a-4ac4-a555-e09c4fc94461","name":"Axe Deo","price":99.99,"description":"Axe Deo is a body Deodrant.","manufacturer":"Axe Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":7,"nano":656000000,"second":52,"monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}},"quantity":2,"tax":12.5}]
2018-01-08 13:07:52 INFO  Utils:106 - Creating ShoppingCartService
2018-01-08 13:07:52 INFO  Utils:109 - Creating a shopping cart for user
2018-01-08 13:07:52 INFO  Utils:113 - Get shopping cart id as 97e889c5-6ef5-4fde-a599-e6942c6dc416
2018-01-08 13:07:52 INFO  Utils:115 - Adding order to the shopping cart
2018-01-08 13:07:52 INFO  Utils:118 - Shopping cart Summary : {"totalTax":34.99,"totalCartAmount":314.95}
2018-01-08 13:11:28 INFO  Utils:26 - -------------------------------------------------------------------------------------------
2018-01-08 13:11:28 INFO  Utils:27 - Starting the Shopping Cart Application
2018-01-08 13:11:28 INFO  Utils:28 - -------------------------------------------------------------------------------------------
2018-01-08 13:11:28 INFO  Utils:34 - Creating UserService
2018-01-08 13:11:29 INFO  Utils:41 - All users in system : [{"userId":6288987305972941332,"userEmailId":"john@gmail.com","userName":"JOHN SMITH","userRole":"USER","shippingAddresses":[{"street":"100 MAIN ST PO BOX 1022","city":"SEATTLE","state":"WA","country":"USA","zipcode":"98104"}],"userState":"ACTIVE","createdOn":{"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":11,"nano":799000000,"second":28,"chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"userId":1289839404884117122,"userEmailId":"mary@gmail.com","userName":"MARY ROE","userRole":"USER","shippingAddresses":[{"street":"MEGASYSTEMS INC SUITE 5A-1204","city":"TUCSON","state":"AZ","country":"USA","zipcode":"85705"}],"userState":"ACTIVE","createdOn":{"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":11,"nano":800000000,"second":28,"chronology":{"id":"ISO","calendarType":"iso8601"}}}]
2018-01-08 13:11:29 INFO  Utils:43 - Get the user by email Id john@gmail.com
2018-01-08 13:11:29 INFO  Utils:49 - User {"userId":6288987305972941332,"userEmailId":"john@gmail.com","userName":"JOHN SMITH","userRole":"USER","shippingAddresses":[{"street":"100 MAIN ST PO BOX 1022","city":"SEATTLE","state":"WA","country":"USA","zipcode":"98104"}],"userState":"ACTIVE","createdOn":{"monthValue":1,"year":2018,"dayOfMonth":8,"dayOfWeek":"MONDAY","dayOfYear":8,"month":"JANUARY","hour":13,"minute":11,"nano":799000000,"second":28,"chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-08 13:11:29 INFO  Utils:52 - User ID 6288987305972941332
2018-01-08 13:11:29 INFO  Utils:54 - Creating ProductInfoService
